opportunity_id	created_date	actual_close_date	opportunity_ocr	expected_close_date	gsfa_customer_id	pipeline_stage	pipeline_last_updated_date	opportunity_type	opportunity_tpr	reason_for_lead	reason_qualified_out	primary_competitor	organization_id	existing_committed_revenue	existing_potential_revenue	new_committed_revenue	new_potential_revenue	no_of_shpmnts_order_lns	secondary_competitor	committed_revenue	lead_source	lead_source_type
1-6W0365G	14 Aug 2019	?	49.74	31 Oct 2019	CLSION_0728019858760	08 - Unable to Gain	26 Nov 2019	Acquisition	49.74	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	49.740000000	49.740000000	2.0000000	?	49.740000000	WEB - DHL.COM	Liveball
1-675NCGD	20 Feb 2019	?	48	22 Mar 2019	CLC10003794	08 - Unable to Gain	9 Jul 2019	One-Off/Seasonal	48	?	Operational issues	Freight Forwarder	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	2.0000000	?	48.000000000	Sales	Manual
1-7BK5VL1	3 Dec 2019	?	12	2 Jan 2020	COMET_1-6TGG919	01 - Potential Opportunity	31 Jan 2020	Cross Selling	48	?	?	FedEx	DHL CL	0.000000000	0.000000000	12.000000000	12.000000000	30.0000000	?	12.000000000	Sales	Manual
1-6PTTOKQ	29 Jun 2019	31 Jul 2019	90	29 Jul 2019	COMET_1-1KACDAP	06 - First Consignment	31 Aug 2019	Acquisition	90	?	?	Other	DHL CL	0.000000000	0.000000000	90.000000000	90.000000000	4.0000000	?	90.000000000	Sales	Manual
1-14COEH-720	5 Feb 2019	?	?	17 Jun 2019	CLS90505WL	08 - Unable to Gain	28 May 2019	Acquisition	121.2	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-14BNB9-711	4 Feb 2019	?	?	28 Feb 2019	CLS44581CS	08 - Unable to Gain	22 Mar 2019	Upselling	72.5238	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-16J18C-1	13 May 2019	?	24	31 Dec 2019	CLS36283CS	08 - Unable to Gain	15 Oct 2019	Upselling	24	Cash Customer	No Potential Business	?	DHL CL	0.000000000	0.000000000	24.000000000	24.000000000	2.0000000	?	24.000000000	Customer Service	CSV
1-6OSJ5VR	24 Jun 2019	8 Jul 2019	21.54	24 Jul 2019	COMET_1-GMKFIF	07 - Shipped to Profile	1 Aug 2019	Acquisition	21.54	?	?	?	DHL CL	0.000000000	0.000000000	21.540000000	21.540000000	1.0000000	?	21.540000000	Sales	Manual
1-7PQP59W	10 Mar 2020	10 Mar 2020	26.58	10 Apr 2020	COMET_1-2NQ1YNZ	05 - Implemented	?	Acquisition	26.58	?	?	Other	DHL CL	0.000000000	0.000000000	26.580000000	26.580000000	3.0000000	?	26.580000000	Sales	Manual
1-6L8KHS1	28 May 2019	?	48	31 Jul 2019	COMET_1-4C3C6DL	08 - Unable to Gain	9 Sep 2019	One-Off/Seasonal	48	?	No Potential Business	FedEx	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	3.0000000	?	48.000000000	Sales	Manual
1-6VUC16R	13 Aug 2019	?	24	13 Sep 2019	CLSCSV_0808019951517	09 - Future Opportunity	9 Sep 2019	Acquisition	24	?	?	?	DHL CL	0.000000000	0.000000000	24.000000000	24.000000000	4.0000000	?	24.000000000	Customer Service	CSV
1-6HOJ193	2 May 2019	17 May 2019	25.86	2 Jun 2019	CLSCSV_0327016391563	06 - First Consignment	4 Jun 2019	One-Off/Seasonal	25.86	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	25.860000000	25.860000000	1.0000000	?	25.860000000	Sales	Manual
1-67YIHC8	26 Feb 2019	?	102.78	26 Jun 2019	CLSCSV_1228015473705	08 - Unable to Gain	2 Aug 2019	Acquisition	102.78	?	No Contact Available	FedEx	DHL CL	0.000000000	0.000000000	102.780000000	102.780000000	10.0000000	?	102.780000000	FTB-2016	Liveball
1-67HUNWR	22 Feb 2019	?	0	22 Feb 2019	CLSCSV_0201018644825	08 - Unable to Gain	13 Jun 2019	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-14BNB9-475	4 Feb 2019	20 Feb 2019	58.26	19 Mar 2019	COMET_1-1PAYBWX	06 - First Consignment	20 Feb 2019	Upselling	58.26	Campaign	?	Other	DHL CL	0.000000000	0.000000000	58.260000000	58.260000000	1.0000000	?	58.260000000	Middle Weight	Campaign
1-6WRD1YA	21 Aug 2019	26 Aug 2019	66	20 Sep 2019	COMET_1-6WRD1Y3	07 - Shipped to Profile	31 Jan 2020	Acquisition	66	?	?	FedEx	DHL CL	0.000000000	0.000000000	66.000000000	66.000000000	10.0000000	?	66.000000000	Sales	Manual
1-7EWUT6L	30 Dec 2019	?	0	29 Jan 2020	CLSCSV_1011018382366	08 - Unable to Gain	22 Jan 2020	Pricing	0	?	Price	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6HTIHJL	3 May 2019	6 May 2019	3.7848	3 Jun 2019	CLS22005CS	06 - First Consignment	20 May 2019	Acquisition	3.7848	?	?	?	DHL CL	0.000000000	0.000000000	3.784800000	3.784800000	7.0000000	?	3.784800000	Sales	Manual
1-6JXY5PP	20 May 2019	?	240	19 Jun 2019	COMET_1-6JXY5PI	08 - Unable to Gain	29 Aug 2019	Acquisition	240	?	Duplicate Lead	FedEx	DHL CL	0.000000000	0.000000000	240.000000000	240.000000000	20.0000000	?	240.000000000	Sales	Manual
1-6YQGM4U	5 Sep 2019	?	30	4 Oct 2019	CLSCSV_0711019736044	03 - Proposal	4 Sep 2019	Acquisition	42	?	?	OTHER	DHL CL	0.000000000	0.000000000	30.000000000	42.000000000	1.0000000	?	30.000000000	Sales	Manual
1-6WFWLS7	19 Aug 2019	?	15	19 Sep 2019	CLSCSV_0731019887780	08 - Unable to Gain	11 Oct 2019	Acquisition	18	?	No Potential Business	OTHER	DHL CL	0.000000000	0.000000000	15.000000000	18.000000000	1.0000000	?	15.000000000	Customer Service	CSV
1-63G2BK3	10 Jan 2019	24 Jan 2019	53.4	28 Feb 2019	CLSCSV_1218018944921	06 - First Consignment	15 Feb 2019	Acquisition	53.4	?	?	FedEx	DHL CL	0.000000000	0.000000000	53.400000000	53.400000000	5.0000000	?	53.400000000	Customer Service	CSV
1-777BWU9	4 Nov 2019	?	0	29 Nov 2019	CLC10004630	08 - Unable to Gain	2 Dec 2019	Renegotiation	0	?	Price	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-64SFRJ7	25 Jan 2019	?	0	25 Feb 2019	CLCSINC26150679_2123	08 - Unable to Gain	25 Feb 2019	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Rellamado	External Database
1-6JJS9XU	16 May 2019	?	0	16 May 2019	CLS1797CS	08 - Unable to Gain	24 Jul 2019	Upselling	0	?	Credit Issues	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7QFIL78	12 Mar 2020	?	300	13 Apr 2020	COMET_1-3QTR81S	08 - Unable to Gain	?	Acquisition	300	?	Price	Freight Forwarder	DHL CL	0.000000000	0.000000000	300.000000000	300.000000000	2.0000000	?	300.000000000	Sales	Manual
1-7857AUA	11 Nov 2019	?	0	11 Dec 2019	CLSCSV_11090110716461	08 - Unable to Gain	13 Nov 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-6LP1P05	30 May 2019	30 May 2019	144	29 Jun 2019	CLC10004976	05 - Implemented	31 Jan 2020	Cross Selling	144	?	?	?	DHL CL	0.000000000	0.000000000	144.000000000	144.000000000	80.0000000	?	144.000000000	Sales	Manual
1-79E1Z3P	19 Nov 2019	?	0	19 Dec 2019	CLSCSV_0412019097804	08 - Unable to Gain	10 Dec 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6WS6XOE	21 Aug 2019	?	0	12 Dec 2019	CLSCSV_08190110011256	08 - Unable to Gain	6 Nov 2019	Acquisition	180	Cash Customer	No Contact Available	Chile Express	DHL CL	0.000000000	0.000000000	0.000000000	180.000000000	200.0000000	?	0.000000000	Customer Service	CSV
1-6I8DU5Z	7 May 2019	13 May 2019	36	13 Jun 2019	CLSCSV_0502019218094	06 - First Consignment	18 Jun 2019	Acquisition	36	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	36.000000000	36.000000000	1.0000000	?	36.000000000	Customer Service	CSV
1-14BNB9-623	4 Feb 2019	?	?	19 Mar 2019	CLS52058CS	08 - Unable to Gain	21 Mar 2019	Upselling	216.6774	Campaign	No Contact Available	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-64TA0FQ	26 Jan 2019	?	4.98	24 Feb 2019	CLS33009CS	08 - Unable to Gain	18 Apr 2019	Acquisition	4.98	?	Satisfied with competitor	FedEx	DHL CL	0.000000000	0.000000000	4.980000000	4.980000000	1.0000000	Freight Forwarder	4.980000000	Sales	Manual
1-7JJYSGI	30 Jan 2020	?	61.92	29 Feb 2020	CLS873CS	08 - Unable to Gain	30 Jan 2020	One-Off/Seasonal	61.92	?	No Potential Business	Freight Forwarder	DHL CL	0.000000000	0.000000000	61.920000000	61.920000000	1.0000000	?	61.920000000	Sales	Manual
1-7TXSJQ9	1 Apr 2020	?	30	1 Apr 2020	CLSCSV_03310111762488	02 - First Contact	?	Acquisition	30	?	?	UPS	DHL CL	0.000000000	0.000000000	30.000000000	30.000000000	3.0000000	?	30.000000000	Customer Service	CSV
1-72SJZR9	2 Oct 2019	?	0	30 Jan 2020	CLSCSV_0530019425476	09 - Future Opportunity	30 Oct 2019	Acquisition	42	?	?	Other	DHL CL	0.000000000	0.000000000	0.000000000	42.000000000	70.0000000	?	0.000000000	Sales	Manual
1-14BNB9-802	4 Feb 2019	?	?	?	CLS24071CS	08 - Unable to Gain	22 Feb 2019	Upselling	162.6042	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-651W5UZ	29 Jan 2019	?	12	21 Mar 2019	CLSCSV_0125018606465	08 - Unable to Gain	21 Mar 2019	Acquisition	12	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	12.000000000	12.000000000	1.0000000	?	12.000000000	Customer Service	CSV
1-6BTB664	20 Mar 2019	?	0	17 Apr 2019	CLSCSV_0311018862190	08 - Unable to Gain	26 Apr 2019	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-64KNPGZ	23 Jan 2019	?	78	23 Feb 2019	CLSCSV_0122018584540	08 - Unable to Gain	30 May 2019	Acquisition	78	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	78.000000000	78.000000000	2.0000000	?	78.000000000	Customer Service	CSV
1-6QD57Y9	2 Jul 2019	?	0	1 Aug 2019	CLSCSV_0813017670815	08 - Unable to Gain	7 Aug 2019	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6XXBJM5	29 Aug 2019	?	0	31 Dec 2019	COMET_1-6XWT8HB	09 - Future Opportunity	24 Sep 2019	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	?	?
1-7OY8TLH	4 Mar 2020	?	0	3 Apr 2020	CLSCSV_0122018585564	08 - Unable to Gain	?	Acquisition	0	?	Overall experience with DHL	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7JTMNS0	31 Jan 2020	3 Mar 2020	42	28 May 2020	COMET_1-7JTQ31J	06 - First Consignment	18 Feb 2020	Acquisition	54	?	?	UPS	DHL CL	0.000000000	0.000000000	42.000000000	54.000000000	4.0000000	?	42.000000000	?	?
1-6TMQ6E6	26 Jul 2019	26 Jul 2019	59.22	26 Jul 2019	CLC10004481	06 - First Consignment	26 Jul 2019	Acquisition	59.22	?	?	Other	DHL CL	0.000000000	0.000000000	59.220000000	59.220000000	2.0000000	?	59.220000000	Sales	Manual
1-6VJRLH6	9 Aug 2019	?	60	9 Sep 2019	CLSCSV_0722019819484	08 - Unable to Gain	24 Sep 2019	Acquisition	60	?	Price	Freight Forwarder	DHL CL	0.000000000	0.000000000	60.000000000	60.000000000	1.0000000	?	60.000000000	FTB-2016	Liveball
1-6DZDX0M	3 Apr 2019	4 Apr 2019	45	10 Apr 2019	CLS17424CS	07 - Shipped to Profile	20 Jun 2019	Acquisition	45	?	?	FedEx	DHL CL	0.000000000	0.000000000	45.000000000	45.000000000	1.0000000	?	45.000000000	Sales	Manual
1-6HH2CHN	30 Apr 2019	?	0	30 Aug 2019	CLSCSV_0426019189481	08 - Unable to Gain	28 Oct 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-720DP29	27 Sep 2019	?	132	27 Jan 2020	CLS45851IS	09 - Future Opportunity	22 Oct 2019	Acquisition	132	?	?	FedEx	DHL CL	0.000000000	0.000000000	132.000000000	132.000000000	106.0000000	?	132.000000000	Sales	Manual
1-65TTLOZ	6 Feb 2019	?	0	6 Mar 2019	CLS32473CS	08 - Unable to Gain	30 May 2019	Acquisition	6	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	0.0000000	?	0.000000000	MCH Dev Lead	Manual
1-62RLAGY	2 Jan 2019	?	28.86	2 Feb 2019	CLSISL_1227018998899	08 - Unable to Gain	22 Feb 2019	Acquisition	28.86	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	28.860000000	28.860000000	4.0000000	?	28.860000000	FTB-2016	Liveball
1-79YUQ9G	23 Nov 2019	22 Nov 2019	120	22 Dec 2019	CLSCSV_0424016634132	07 - Shipped to Profile	31 Dec 2019	Upselling	150	?	?	NONE	DHL CL	0.000000000	0.000000000	120.000000000	150.000000000	5.0000000	?	120.000000000	Sales	Manual
1-6QU1N9F	5 Jul 2019	?	1.4646	31 Jan 2020	CLS76284IS	09 - Future Opportunity	24 Oct 2019	Acquisition	2.253	?	?	?	DHL CL	0.000000000	0.000000000	1.464600000	2.253000000	1.0000000	?	1.464600000	Sales	Manual
1-6QCB7F4	2 Jul 2019	13 Aug 2019	40.98	2 Aug 2019	CLS51403CS	06 - First Consignment	13 Aug 2019	One-Off/Seasonal	40.98	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	40.980000000	40.980000000	1.0000000	?	40.980000000	Sales	Manual
1-6V8VPKU	7 Aug 2019	?	0	7 Sep 2019	CLSCSV_0802019908387	08 - Unable to Gain	28 Aug 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-7KG12SG	6 Feb 2020	?	42.3	13 Feb 2020	CLC10004242	08 - Unable to Gain	11 Feb 2020	One-Off/Seasonal	42.3	?	No Potential Business	NONE	DHL CL	0.000000000	0.000000000	42.300000000	42.300000000	1.0000000	?	42.300000000	Sales	Manual
1-7A7026L	25 Nov 2019	?	30.6	9 Mar 2020	CLSION_1001018262170	08 - Unable to Gain	21 Jan 2020	Acquisition	30.6	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	30.600000000	30.600000000	6.0000000	?	30.600000000	Sales	Manual
1-7S6H6M7	24 Mar 2020	31 Mar 2020	210	23 Apr 2020	CLC10003309	05 - Implemented	?	Upselling	210	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6AOZQ02	14 Mar 2019	11 Apr 2019	88.74	14 Apr 2019	CLS42952CS	06 - First Consignment	11 Apr 2019	Upselling	88.74	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	88.740000000	88.740000000	1.0000000	?	88.740000000	Sales	Manual
1-14BNB9-615	4 Feb 2019	?	?	?	CLC10000434	08 - Unable to Gain	15 Feb 2019	Upselling	652.1748	Campaign	Duplicate Lead	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-6FO8N7K	16 Apr 2019	?	6	16 Dec 2019	CLSCSV_0412019098885	09 - Future Opportunity	21 Aug 2019	Acquisition	6	?	?	FedEx	DHL CL	0.000000000	0.000000000	6.000000000	6.000000000	3.0000000	?	6.000000000	FTB-2016	Liveball
1-6ZHW7MW	10 Sep 2019	23 Sep 2019	26.7	10 Oct 2019	CLS88228WL	06 - First Consignment	3 Oct 2019	Upselling	26.7	?	?	OTHER	DHL CL	0.000000000	0.000000000	26.700000000	26.700000000	1.0000000	?	26.700000000	Sales	Manual
1-7CRLT6H	11 Dec 2019	?	426	3 Mar 2020	CLSION_0609019484138	09 - Future Opportunity	17 Jan 2020	Upselling	426	?	?	FedEx	DHL CL	0.000000000	0.000000000	426.000000000	426.000000000	30.0000000	?	426.000000000	Sales	Manual
1-7AM5SGH	27 Nov 2019	11 Dec 2019	64.8	27 Dec 2019	CLS88992CS	06 - First Consignment	5 Feb 2020	Acquisition	75	?	?	FedEx	DHL CL	0.000000000	0.000000000	64.800000000	75.000000000	5.0000000	?	64.800000000	Sales	Manual
1-65LVIWE	4 Feb 2019	?	96	4 Mar 2019	CLS47519CS	08 - Unable to Gain	26 Apr 2019	Acquisition	96	Cash Customer	No Potential Business	FedEx	DHL CL	0.000000000	0.000000000	96.000000000	96.000000000	6.0000000	?	96.000000000	Customer Service	CSV
1-731US7Z	4 Oct 2019	10 Oct 2019	16.8	28 Nov 2019	CLSCSV_10030110408294	06 - First Consignment	29 Oct 2019	Acquisition	16.8	?	?	Other	DHL CL	0.000000000	0.000000000	16.800000000	16.800000000	1.0000000	?	16.800000000	Customer Service	CSV
1-6M6GXFR	3 Jun 2019	?	142.5	3 Jul 2019	CLS35346CS	08 - Unable to Gain	12 Jun 2019	One-Off/Seasonal	142.5	?	Price	OTHER	DHL CL	0.000000000	0.000000000	142.500000000	142.500000000	1.0000000	?	142.500000000	Sales	Manual
1-6KIUXP0	23 May 2019	?	0	23 May 2019	CLSCSV_0520019342888	08 - Unable to Gain	13 Jun 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-6USO7E2	5 Aug 2019	?	0	4 Sep 2019	COMET_1-4UX2CYV	08 - Unable to Gain	30 Aug 2019	Acquisition	0	?	Satisfied with competitor	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6VP9UXW	12 Aug 2019	?	60	16 Sep 2019	CLSCSV_0806019933141	08 - Unable to Gain	16 Sep 2019	Acquisition	60	?	No Potential Business	FedEx	DHL CL	0.000000000	0.000000000	60.000000000	60.000000000	3.0000000	?	60.000000000	Customer Service	CSV
1-6JIWG69	16 May 2019	?	120	14 Jun 2019	CLS92064CS	08 - Unable to Gain	24 Jan 2020	Acquisition	120	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	120.000000000	120.000000000	10.0000000	?	120.000000000	Sales	Manual
1-72GHEQQ	30 Sep 2019	?	0	30 Oct 2019	COMET_1-2S6DOTJ	09 - Future Opportunity	30 Oct 2019	Acquisition	0	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6L5CYXM	28 May 2019	?	390	27 Jun 2019	CLCSINC6273288_44	03 - Proposal	30 May 2019	Acquisition	390	?	?	UPS	DHL CL	0.000000000	0.000000000	390.000000000	390.000000000	94.0000000	?	390.000000000	Sales	Manual
1-7F3CN0R	31 Dec 2019	?	9.48	3 Feb 2020	CLSISL_12100110956715	08 - Unable to Gain	21 Feb 2020	Acquisition	9.48	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	9.480000000	9.480000000	2.0000000	?	9.480000000	Operations	ISL
1-747SGWC	14 Oct 2019	?	6	14 Jan 2020	CLSION_09260110357765	09 - Future Opportunity	18 Nov 2019	Acquisition	6	?	?	Other	DHL CL	0.000000000	0.000000000	6.000000000	6.000000000	1.0000000	?	6.000000000	FTB-2016	Liveball
1-74L8RNV	16 Oct 2019	19 Nov 2019	2.64	15 Nov 2019	COMET_1-EH24WE	06 - First Consignment	2 Dec 2019	Acquisition	2.64	?	?	OTHER	DHL CL	0.000000000	0.000000000	2.640000000	2.640000000	1.0000000	?	2.640000000	MCH Dev Lead	Manual
1-14COEH-210	5 Feb 2019	?	?	?	CLS92615WL	08 - Unable to Gain	29 Mar 2019	Acquisition	60	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-7OXR1R3	4 Mar 2020	?	0	4 Apr 2020	CLSION_0103015495422	08 - Unable to Gain	?	Upselling	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-67YQMG3	26 Feb 2019	?	99.06	26 Mar 2019	COMET_1-203Y019	08 - Unable to Gain	19 Mar 2019	Acquisition	99.06	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	99.060000000	99.060000000	3.0000000	?	99.060000000	FTB-2016	Liveball
1-7ASKZF3	28 Nov 2019	?	0	28 Dec 2019	CLSCSV_1127018780831	08 - Unable to Gain	26 Dec 2019	Acquisition	36	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	36.000000000	1.0000000	?	0.000000000	Sales	Manual
1-14BU5R-74	4 Feb 2019	?	?	?	CLSION_1119018705013	08 - Unable to Gain	29 Apr 2019	Acquisition	60	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-733CY6I	4 Oct 2019	?	0	31 Jan 2020	CLS83605WL	09 - Future Opportunity	11 Nov 2019	Acquisition	8.0406	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	8.040600000	1.0000000	?	0.000000000	Sales	Manual
1-14COEH-721	5 Feb 2019	?	?	31 May 2019	CLS88309CS	08 - Unable to Gain	31 May 2019	Acquisition	186	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-76CFQ4F	29 Oct 2019	?	60	29 Oct 2019	CLSCSV_10260110588954	08 - Unable to Gain	29 Oct 2019	Acquisition	60	?	Duplicate Lead	Freight Forwarder	DHL CL	0.000000000	0.000000000	60.000000000	60.000000000	3.0000000	?	60.000000000	Customer Service	CSV
1-63C9CZJ	9 Jan 2019	?	0	9 Jan 2019	CLSCSV_0103019040005	08 - Unable to Gain	9 Jan 2019	Acquisition	0	?	Incorrectly Allocated	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-7KSNQMG	7 Feb 2020	?	0	8 Mar 2020	CLSION_10290110617446	02 - First Contact	7 Feb 2020	Acquisition	0	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	E-commerce	Liveball
1-14COEH-932	5 Feb 2019	?	?	26 Jun 2019	CLSCSV_1115015071108	08 - Unable to Gain	26 Mar 2019	Acquisition	18	Campaign	Duplicate Lead	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-6EIW4LD	8 Apr 2019	?	0	8 Apr 2019	COMET_1-1VHTKU8	08 - Unable to Gain	20 May 2019	One-Off/Seasonal	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-15T17A-1	10 Apr 2019	?	?	?	CLSCSV_1121015125476	08 - Unable to Gain	27 May 2019	Upselling	0	Cash Customer	Duplicate Lead	?	DHL CL	?	?	?	?	?	?	?	Customer Service	CSV
1-14COEH-977	5 Feb 2019	?	90	?	COMET_1-4V4JWL3	08 - Unable to Gain	28 Jun 2019	Acquisition	90	Campaign	Duplicate Lead	?	DHL CL	0.000000000	0.000000000	90.000000000	90.000000000	2.0000000	?	90.000000000	AWOR	Other
1-6SYNZGC	23 Jul 2019	28 Aug 2019	6	23 Aug 2019	CLSION_0517019331879	06 - First Consignment	28 Aug 2019	Acquisition	6	?	?	?	DHL CL	0.000000000	0.000000000	6.000000000	6.000000000	2.0000000	?	6.000000000	Sales	Manual
1-7II1U69	24 Jan 2020	?	114	22 Apr 2020	COMET_1-5TP2KEC	03 - Proposal	31 Jan 2020	Acquisition	114	?	?	?	DHL CL	0.000000000	0.000000000	114.000000000	114.000000000	9.0000000	?	114.000000000	Sales	Manual
1-74CY740	15 Oct 2019	?	8.7	15 Nov 2019	CLC10003145	08 - Unable to Gain	28 Nov 2019	Upselling	8.7	?	Price	?	DHL CL	0.000000000	0.000000000	8.700000000	8.700000000	1.0000000	?	8.700000000	Sales	Manual
1-6NAVY1N	12 Jun 2019	?	12	5 Jul 2019	CLSCSV_0607019482718	08 - Unable to Gain	2 Jul 2019	Acquisition	12	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	12.000000000	12.000000000	1.0000000	?	12.000000000	Customer Service	CSV
1-79ZGG70	24 Nov 2019	?	0	23 Jan 2020	COMET_1-1CKS2C4	09 - Future Opportunity	21 Feb 2020	Upselling	0	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7EKC3PS	26 Dec 2019	15 Jan 2020	167.94	26 Jan 2020	CLSCSV_0813019974159	06 - First Consignment	23 Jan 2020	Acquisition	167.94	?	?	?	DHL CL	0.000000000	0.000000000	167.940000000	167.940000000	8.0000000	?	167.940000000	Customer Service	CSV
1-6SD3V4M	17 Jul 2019	?	0	31 Oct 2019	CLSCSV_0717019774196	08 - Unable to Gain	14 Nov 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-739WD3C	7 Oct 2019	?	42	31 Mar 2020	CLSCSV_10040110419057	03 - Proposal	30 Jan 2020	Acquisition	42	?	?	NONE	DHL CL	0.000000000	0.000000000	42.000000000	42.000000000	2.0000000	?	42.000000000	Customer Service	CSV
1-6BBPY0Y	18 Mar 2019	?	0	17 Apr 2019	COMET_1-24I3ZIZ	08 - Unable to Gain	31 Dec 2019	Upselling	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7I6XO0Y	22 Jan 2020	?	0	22 Feb 2020	COMET_1-1VLLKNJ	08 - Unable to Gain	21 Feb 2020	Acquisition	31.5	?	Price	?	DHL CL	0.000000000	0.000000000	0.000000000	31.500000000	1.0000000	?	0.000000000	Sales	Manual
1-6MY4J50	10 Jun 2019	?	21.18	10 Aug 2019	CLSCSV_0606019473027	09 - Future Opportunity	10 Jul 2019	Acquisition	21.18	?	?	FedEx	DHL CL	0.000000000	0.000000000	21.180000000	21.180000000	2.0000000	?	21.180000000	FTB-2016	Liveball
1-6KJ1EP3	23 May 2019	?	6	23 Jun 2019	CLSCSV_0517019326080	08 - Unable to Gain	30 May 2019	Acquisition	6	?	Price	Other	DHL CL	0.000000000	0.000000000	6.000000000	6.000000000	1.0000000	?	6.000000000	Customer Service	CSV
1-6W9Y734	16 Aug 2019	?	24.84	16 Dec 2019	CLSCSV_0420016608788	09 - Future Opportunity	27 Sep 2019	Acquisition	24.84	Cash Customer	?	Other	DHL CL	0.000000000	0.000000000	24.840000000	24.840000000	1.0000000	?	24.840000000	Customer Service	CSV
