CUSTOMER_ID	opportunity_id	offer_id	creation_date	updated_date	organization_id	offer_row_id	offer_status	offer_sub_status	offer_expiry_date	reason_for_offering	gsfa_customer_id	aag_id	cpa_id	sales_channel	composite_id	total_shipments	bpm_integration_id	effective_start_date	agreement_renewal_date	agreement_id	agreement_status	rejection_reason	SALES_REP_POSTN_ID
1-149N1B-3	1-65ZJT89	CL_O_113422735925	8 Feb 2019 15:21:11.000000	14 Feb 2019 23:02:54.000000	DHL CL	1-65ZJTBP	Agreement Created	Standard Approvals Received	10 Mar 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0131018638491	1-65ZJTSN	100461417	Telesales Executives	CLC008GFQ	1	?	13 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113422735925	Active	?	1-3EO72Y7
1-13Q37E-1	1-63B9GUZ	CL_O_113261643219	9 Jan 2019 15:05:35.000000	16 Jan 2019 20:12:11.000000	DHL CL	1-63BN1EB	Agreement Created	Standard Approvals Received	8 Feb 2019 00:00:00.000000	Offering to New Customer	CLSION_0106019056579	1-63BN1FL	100433050	Telesales Executives	CLC008GTE	13	1-2KO89X	14 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113261643219	Active	?	1-2SG2S1
1-3IMQDP3	1-6EPZE76	CL_O_113950862394	9 Apr 2019 22:39:09.000000	26 Apr 2019 17:55:23.000000	DHL CL	1-6EPZEBE	Agreement Created	Standard Approvals Received	9 May 2019 00:00:00.000000	Offering to New Customer	COMET_1-3IMQDP3	1-6EPZED7	100524037	Field Sales Executives	CLC008YO4	110	1-2WPOBM	25 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113950862394	Active	?	1-4HWIHW5
1-16RTZ9-1	1-6LHFXTG	CL_O_114420138457	5 Jun 2019 15:53:35.000000	5 Jun 2019 15:55:41.000000	DHL CL	1-6MHDM1L	Offer with Customer	Standard Approvals Received	5 Jul 2019 00:00:00.000000	Offering to New Customer	CLSION_0523019372375	1-6MHDM2V	100580026	Telesales Executives	CLC008H6U	1	?	5 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-3EO72Y7
1-1BKBYD-4	1-7S3EDQ8	CL_O_116936239194	23 Mar 2020 14:40:23.000000	23 Mar 2020 14:42:07.000000	DHL CL	1-7S3EDSQ	Offer with Customer	Standard Approvals Received	22 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_12090110941102	1-7S3EDUH	100889928	Telesales Executives	CLC00I9GT	4	?	23 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-14P6PS-2	1-687D9NP	CL_O_113556800309	27 Feb 2019 18:01:04.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-687DA2D	Agreement Created	Standard Approvals Received	29 Mar 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0221018746170	1-687DA3N	100480227	Field Sales Executives	CLC008GDC	4	1-2PQVDW	6 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113556800309	Active	?	1-5QLFVKD
1-165IAR-1	1-6HPWVOD	CL_O_114132143694	2 May 2019 21:38:25.000000	8 May 2019 17:53:41.000000	DHL CL	1-6HPWVV2	Agreement Created	Standard Approvals Received	1 Jun 2019 00:00:00.000000	Offering to New Customer	CLSION_0426019180155	1-6HPZSU3	100545912	Telesales Executives	CLC00BTFI	1	?	7 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114132143694	Active	?	1-2SG2RW
1-17IMPM-3	1-6WSAKI1	CL_O_115043134128	21 Aug 2019 21:11:34.000000	21 Aug 2019 21:59:43.000000	DHL CL	1-6WSAKKW	Offer with Customer	Standard Approvals Received	20 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0624019597092	1-6WSAKM5	100656961	Field Sales Executives	CLC008Z3L	1	1-3EO8SI	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2Q8
1-6MCUJT3	1-6MIIOPN	CL_O_114422054909	6 Jun 2019 12:52:14.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-6MIIOSD	To be Implemented	Standard Approvals Received	6 Jul 2019 00:00:00.000000	Offering to New Customer	COMET_1-6MCUJT3	1-6MIIOU4	100581076	Telesales Executives	CLC00965T	8	?	13 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QS
1-13UGGO-2	1-641W4WP	CL_O_113305737805	17 Jan 2019 14:52:42.000000	17 Jan 2019 14:57:17.000000	DHL CL	1-641W4ZX	Offer with Customer	Standard Approvals Received	16 Feb 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0111018527119	1-641W525	100441154	Telesales Executives	CLCZ00638	6	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RC
1-18UVHR-1	1-6XVVYS4	CL_O_115109637779	29 Aug 2019 15:57:30.000000	29 Aug 2019 16:02:10.000000	DHL CL	1-6XVVZ4J	Offer with Customer	Standard Approvals Received	28 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_08200110021284	1-6XVVZ67	100665325	Telesales Executives	CLCZ00003	1	?	29 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-1DYHH9-2	1-7RN8425	CL_O_116939955753	23 Mar 2020 19:56:22.000000	23 Mar 2020 20:02:01.000000	DHL CL	1-7S5M1IH	Offer with Customer	Standard Approvals Received	22 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_03190111663872	1-7S5M1KA	100890259	Telesales Executives	CLC008GVB	8	?	?	31 Dec 2020 00:00:00.000000	?	?	?	?
1-13FSOT-1016	1-63QGV0D	CL_O_113286549643	14 Jan 2019 19:20:35.000000	14 Jan 2019 19:21:23.000000	DHL CL	1-63QGVBF	Offer with Customer	?	13 Feb 2019 00:00:00.000000	Offering to New Customer	CLCSINC26150679_1013	1-63QGVCT	100437275	Telesales Executives	CLASystem	?	?	14 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2S1
1-13FSOT-2053	1-65PTW3G	CL_O_113406410074	5 Feb 2019 19:47:57.000000	5 Feb 2019 19:49:46.000000	DHL CL	1-65PTW7U	Offer with Customer	Standard Approvals Received	7 Mar 2019 00:00:00.000000	Offering to New Customer	CLCSINC26150679_2050	1-65PTW94	100458260	Telesales Executives	CLC008V5T	2	?	5 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-3EO72Y7
1-19WDK5-1	1-72XY22S	CL_O_115415730914	3 Oct 2019 20:33:25.000000	3 Oct 2019 20:36:36.000000	DHL CL	1-72Y4M3M	Offer with Customer	Standard Approvals Received	2 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_09300110383120	1-72Y4M4V	100704904	Telesales Executives	CLC008FZ7	4	?	23 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-3EO72Y7
1-JO7H5-2	1-7G5GGRN	CL_O_116214101526	8 Jan 2020 18:51:15.000000	13 Jan 2020 18:59:37.000000	DHL CL	1-7G5GGT2	Offer with Customer	Standard Approvals Received	7 Feb 2020 00:00:00.000000	Renegotiation Offer	CLS43384WL	1-ZU90M-1089	1585	Telesales Executives	CLC008IFO	5	?	8 Jan 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-3EO72Y7
1-X297G-1	1-6YWU1WE	CL_O_115171693945	5 Sep 2019 19:26:51.000000	17 Sep 2019 13:50:25.000000	DHL CL	1-6YWU1YX	Agreement Created	Standard Approvals Received	5 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0223016044183	1-6YWU20P	100673065	Telesales Executives	CLCZ00532	12	1-3GTKK9	12 Sep 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115171693945	Active	?	1-2SG2RW
1-6BK9IK3	1-6BKJNOK	CL_O_113761624877	19 Mar 2019 15:55:36.000000	27 Mar 2019 13:58:17.000000	DHL CL	1-6BLBDPP	Invalidated	Custom Approvals Rejected	18 Apr 2019 00:00:00.000000	Offering to New Customer	COMET_1-6BK9IK3	1-6BLBDYP	100501049	Telesales Executives	?	8	1-2SSM5R	19 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-9GUDKD
1-16QUOGK	1-6C4TNJE	CL_O_114028487489	18 Apr 2019 15:26:15.000000	18 Apr 2019 15:44:19.000000	DHL CL	1-6G07681	Offer with Customer	Standard Approvals Received	18 May 2019 00:00:00.000000	Renegotiation Offer	COMET_1-16QUOGK	1-ZU90M-3266	4812	Telesales Executives	CLC008NM4	5	1-2XOA7H	18 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-3EO72Y7
1-OJKIN-6	1-7DJL033	CL_O_116056429304	17 Dec 2019 18:44:05.000000	27 Jan 2020 19:27:53.000000	DHL CL	1-7DJL054	Agreement Created	Standard Approvals Received	16 Jan 2020 00:00:00.000000	Organic Growth	CLS71696WL	1-ZU928-37	67	Telesales Executives	CLC00A31N	2	?	27 Jan 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116056429304	Active	?	1-9GUDKD
1-WLK3K-3	1-6KR8UO2	CL_O_114315780371	24 May 2019 21:29:58.000000	24 May 2019 22:16:56.000000	DHL CL	1-6KR8UTV	Invalidated	?	23 Jun 2019 00:00:00.000000	Renegotiation Offer	CLSCSV_0201015838511	1-5OZ18XJ	100280263	Telesales Executives	?	1	?	24 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2QI
1-1AFTAH-7	1-7SL8ZWK	CL_O_116967063585	25 Mar 2020 16:08:24.000000	27 Mar 2020 15:39:16.000000	DHL CL	1-7SLR21T	Agreement Created	Standard Approvals Submitted	24 Apr 2020 00:00:00.000000	Offering to New Customer	CLSION_10230110551276	1-7SLR23M	100893567	Telesales Executives	CLC00IAJV	10	1-48XJ2S	26 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116967063585	Active	?	?
1-1992Y4-3	1-6ZB9UWD	CL_O_115240336432	15 Sep 2019 00:01:58.000000	21 Sep 2019 16:06:48.000000	DHL CL	1-701PAUO	Offer with Customer	Standard Approvals Received	14 Oct 2019 00:00:00.000000	Offering to New Customer	CLSION_09040110157128	1-701PAVY	100682330	Field Sales Executives	CLC008GTE	5	1-3HSQ54	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2OU
1-18FQMS-2	1-6UWUG5F	CL_O_114950378248	7 Aug 2019 19:57:29.000000	7 Aug 2019 20:01:08.000000	DHL CL	1-6V92HOO	Offer with Customer	Standard Approvals Received	6 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0801019896848	1-6V92HPX	100644519	Telesales Executives	CLC008FZ7	1	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5QLFVKD
1-15GRTB-1	1-6NHTEQR	CL_O_114481341750	13 Jun 2019 20:42:55.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-6NHTET2	Agreement Created	Standard Approvals Received	13 Jul 2019 00:00:00.000000	Offering to New Customer	CLSION_0327018980556	1-6NHTEUQ	100588103	Telesales Executives	CLCZ00005	3	?	17 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114481341750	Active	?	1-2SG2R7
1-IGBBC-14	1-6MMMZ4F	CL_O_114428973491	6 Jun 2019 15:50:27.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-6MMMZ77	Offer with Customer	Standard Approvals Received	6 Jul 2019 00:00:00.000000	Offering to New Customer	CLS35962CS	1-6MMMZ8Z	100581319	Field Sales Executives	CLC00CTOW	40	1-34BM5J	6 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RC
1-1BIOT9-1	1-7EOB6V3	CL_O_116140298361	30 Dec 2019 18:55:37.000000	7 Jan 2020 15:17:48.000000	DHL CL	1-7EXILX5	Agreement Created	Standard Approvals Received	29 Jan 2020 00:00:00.000000	Offering to New Customer	CLSCSV_12060110927314	1-7EXILYT	100798863	Telesales Executives	CLCZ00003	1	?	6 Jan 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116140298361	Active	?	1-5Y9LIHR
1-196K34-1	1-7213U9J	CL_O_115359813883	27 Sep 2019 18:06:05.000000	9 Oct 2019 19:37:51.000000	DHL CL	1-720U48R	Offer with Customer	Standard Approvals Received	27 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_09020110119234	1-720U4A1	100698672	Field Sales Executives	CLC00BYLF	4	1-3LC4HW	?	31 Dec 2019 00:00:00.000000	?	?	?	1-50HM9L
1-V9JYI-3	1-6I2K29D	CL_O_114412675926	4 Jun 2019 22:19:21.000000	5 Jun 2019 16:19:04.000000	DHL CL	1-6MCXNX2	Offer with Customer	Standard Approvals Received	4 Jul 2019 00:00:00.000000	Offering to New Customer	CLSCSV_1129015216945	1-6MCXNYU	100578878	Field Sales Executives	CLC008NM4	15	1-345UHH	4 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2O0
1-M5JTK-27	1-6DZ9CQ8	CL_O_113917663369	4 Apr 2019 19:54:55.000000	20 Jan 2020 10:19:34.000000	DHL CL	1-6E67TS9	Agreement Created	Standard Approvals Received	4 May 2019 00:00:00.000000	Offering to New Customer	?	1-6E67TTM	100519573	Telesales Executives	CLCZ00563	3	?	9 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113917663369	Active	?	1-2SG2QS
1-16E29B-2	1-75NUX5N	CL_O_115579881155	24 Oct 2019 17:26:04.000000	25 Oct 2019 12:29:06.000000	DHL CL	1-75NUX8J	Offer with Customer	Standard Approvals Received	23 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0507019251683	1-75NUX9S	100729936	Field Sales Executives	CLC0099PG	4	1-3NAP5W	24 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QD
1-OTPNR-2	1-6MWMIPV	CL_O_114445748380	10 Jun 2019 15:38:16.000000	10 Jun 2019 15:38:59.000000	DHL CL	1-6MWMISC	Preparation	?	10 Jul 2019 00:00:00.000000	?	CLS72917CS	?	?	Field Sales Executives	?	?	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-50HM9L
1-K2XNG-12	1-62OX6GA	CL_O_113233031142	3 Jan 2019 18:26:33.000000	8 Jan 2019 12:39:21.000000	DHL CL	1-62ULS6E	Invalidated	Standard Approvals Received	2 Feb 2019 00:00:00.000000	Offering to New Customer	CLS46086CS	1-62ULS7N	100428279	Telesales Executives	CLC00A69Y	1	?	3 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2S1
1-1634U4-4	1-6I8BXE2	CL_O_114171624479	8 May 2019 16:40:12.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-6IDF3FJ	Agreement Created	Standard Approvals Received	7 Jun 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0423019161697	1-6IDF3H8	100551706	Telesales Executives	CLCZ00004	2	?	10 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114171624479	Active	?	1-9GUDKD
1-14ZLC5-7	1-69CJ9U6	CL_O_113625944417	6 Mar 2019 20:20:59.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-69CJA01	Agreement Created	Standard Approvals Received	5 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0306018836655	1-69CJA1P	100487567	Telesales Executives	CLCZ00006	2	?	2 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113625944417	Active	?	1-2SG2R7
1-16F88P-1	1-72XUSVE	CL_O_115415273685	3 Oct 2019 18:40:16.000000	8 Oct 2019 21:39:14.000000	DHL CL	1-72XUTAT	Agreement Created	Standard Approvals Received	2 Nov 2019 00:00:00.000000	Renegotiation Offer	CLSCSV_0508019256073	1-6IJOIQM	100553068	Telesales Executives	CLC00EX2I	17	1-3KPNFK	8 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115415273685	Active	?	1-2SG2S1
1-15N882-1	1-6EWN5JZ	CL_O_113962152887	10 Apr 2019 19:42:38.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-6EWPE47	Offer with Customer	Standard Approvals Received	10 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0403019029874	1-6EWPE5Y	100525654	Telesales Executives	CLC008IFO	2	?	10 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-9GUDKD
1-18DEUX-1	1-6UED5DR	CL_O_114950680876	7 Aug 2019 21:54:41.000000	13 Jan 2020 18:01:25.000000	DHL CL	1-6V98Z70	Agreement Created	Standard Approvals Received	6 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0730019874323	1-6V98Z96	100644585	Telesales Executives	CLC00E7GC	5	1-3CXRZ0	26 Dec 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114950680876	Active	?	1-2SG2QS
1-10PN2B-27	1-602ZWGV	CL_O_113452138892	14 Feb 2019 16:43:33.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-66H20SS	Offer with Customer	Standard Approvals Received	16 Mar 2019 00:00:00.000000	Offering to New Customer	CLCSINC24339664_27	1-66HF9P7	100466903	Major Account Executives	CLC008RG7	15	1-2OB3AP	?	31 Dec 2019 00:00:00.000000	?	?	?	1-355HBVK
1-13FSOT-2259	1-64RRX0P	CL_O_113349210948	25 Jan 2019 13:40:11.000000	25 Jan 2019 13:43:11.000000	DHL CL	1-64RRX38	Offer with Customer	Standard Approvals Received	24 Feb 2019 00:00:00.000000	Offering to New Customer	CLCSINC26150679_2256	1-64RRX4W	100449292	Telesales Executives	CLCZ00003	1	?	28 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-1DOQFW-1	1-7PW7FFN	CL_O_116803225564	10 Mar 2020 14:46:26.000000	11 Mar 2020 15:47:38.000000	DHL CL	1-7PW7FTO	Agreement Created	Standard Approvals Received	9 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_03090111550943	1-7PW7FKV	100874451	Telesales Executives	CLC008GB0	1	?	10 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116803225564	Active	?	?
1-6817063	1-681706I	CL_O_113546429970	27 Feb 2019 12:25:37.000000	11 Mar 2019 18:41:41.000000	DHL CL	1-681709E	Agreement Created	Standard Approvals Received	29 Mar 2019 00:00:00.000000	Offering to New Customer	COMET_1-6817063	1-685BNUO	100479757	Major Account Executives	CLC00CGNM	48	1-2PJ1PF	8 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113546429970	Active	?	1-4ZFVQQ
1-1AG1OR-1	1-75N02HW	CL_O_115620457735	29 Oct 2019 17:18:12.000000	29 Oct 2019 17:19:25.000000	DHL CL	1-76C0MBR	Offer with Customer	Standard Approvals Received	28 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_10230110553228	1-76C0MD0	100734547	Telesales Executives	CLC008H6U	2	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5QLFVKD
1-18KO44-3	1-6VE59RZ	CL_O_114976872570	12 Aug 2019 16:52:43.000000	13 Aug 2019 19:18:11.000000	DHL CL	1-6VOUCU2	Offer with Customer	Standard Approvals Received	30 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0807019941257	1-6VOUCVC	100648261	Telesales Executives	CLC008V5T	4	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5QLFVKD
1-19EXVT-10	1-72002FY	CL_O_115378184074	30 Sep 2019 13:27:43.000000	30 Sep 2019 13:30:11.000000	DHL CL	1-72BRURU	Offer with Customer	Standard Approvals Received	30 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_09110110219457	1-72BRUTK	100699965	Telesales Executives	CLCZ00004	1	?	30 Sep 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-138LRX-17	1-642TS2P	CL_O_113307328495	17 Jan 2019 20:03:19.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-642U8DR	Agreement Created	Standard Approvals Received	16 Feb 2019 00:00:00.000000	Offering to New Customer	CLSION_1210018883004	1-642U8FG	100441363	Telesales Executives	CLCZ00003	2	?	18 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113307328495	Active	?	1-2SG2QS
1-18MPAS-1	1-6WM1TZA	CL_O_115033485924	20 Aug 2019 23:02:42.000000	20 Aug 2019 23:04:37.000000	DHL CL	1-6WMJRZ8	Offer with Customer	Standard Approvals Received	19 Sep 2019 00:00:00.000000	Global Customer Implementation	CLSGCA_0809019958091	1-6WMJSB6	100655597	Telesales Executives	CLC008H6U	3	?	21 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-643VIHI	1-6EIUTJ1	CL_O_113938891651	8 Apr 2019 20:45:30.000000	6 Feb 2020 15:57:14.000000	DHL CL	1-6EIUTMR	Offer with Customer	Standard Approvals Received	8 May 2019 00:00:00.000000	Offering to New Customer	COMET_1-643VIHI	1-6EIUTOI	100522334	Telesales Executives	CLC008YZK	15	?	9 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-17F554-1	1-6OEO8WD	CL_O_114537029270	20 Jun 2019 19:02:10.000000	20 Jun 2019 19:02:19.000000	DHL CL	1-6OEYZKM	Invalidated	?	20 Jul 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0619019566243	?	?	Telesales Executives	?	1	?	?	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2QS
1-S1VW8-2	1-7SMWNCF	CL_O_116969004762	25 Mar 2020 19:26:52.000000	25 Mar 2020 19:27:17.000000	DHL CL	1-7SMWNVE	Preparation	?	24 Apr 2020 00:00:00.000000	?	CLS85275WL	1-ZU90M-3135	4638	Multi-channel	?	30	?	?	31 Dec 2020 00:00:00.000000	?	?	?	?
1-162KLM-1	1-6GKM6YW	CL_O_114063395551	24 Apr 2019 14:34:32.000000	24 Apr 2019 14:42:29.000000	DHL CL	1-6GKZDGF	Offer with Customer	Standard Approvals Received	24 May 2019 00:00:00.000000	Offering to New Customer	CLSION_0423019154102	1-6GKVJV6	100538969	Telesales Executives	CLCZ00006	1	?	24 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-9GUDKD
1-166IOA-1	1-6HHUZM8	CL_O_114119353803	30 Apr 2019 20:56:39.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-6HIAR4B	Agreement Created	Standard Approvals Received	30 May 2019 00:00:00.000000	Offering to New Customer	CLSION_0427019187156	1-6HIAR6H	100544290	Telesales Executives	CLCZ00380	2	?	24 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114119353803	Active	?	1-2SG2RW
1-URGD2-8	1-7LNU85K	CL_O_116762725770	5 Mar 2020 19:42:43.000000	5 Mar 2020 20:06:07.000000	DHL CL	1-7P83DZE	Offer with Customer	Standard Approvals Received	4 Apr 2020 00:00:00.000000	Offering to New Customer	CLS95748CS	1-7P83E0N	100869524	Telesales Executives	CLC008G13	4	1-45Z3SN	?	31 Dec 2020 00:00:00.000000	?	?	?	?
1-6LBM-4293	1-69OGUXT	CL_O_113646044115	8 Mar 2019 15:24:40.000000	12 Mar 2019 16:05:43.000000	DHL CL	1-69OI30Z	Offer with Customer	Standard Approvals Received	7 Apr 2019 00:00:00.000000	Renegotiation Offer	CLC10003949	1-ZU90M-1413	2032	Major Account Executives	CLCZ00133	676	1-2RHOP3	8 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4ZFVQQ
1-11XOV3-4	1-6QP81J4	CL_O_115503926815	15 Oct 2019 20:47:00.000000	15 Oct 2019 20:57:38.000000	DHL CL	1-74EMYHR	Invalidated	Standard Approvals Submitted	14 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_1008018337935	1-6QU4WFX	100610667	Field Sales Executives	CLC008SEX	8	1-3M44RL	15 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2O0
1-1E0TCE-8	1-7S5OY4T	CL_O_116953695285	24 Mar 2020 16:08:12.000000	24 Mar 2020 16:12:20.000000	DHL CL	1-7SDSJ05	Offer with Customer	Standard Approvals Received	23 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_03230111709692	1-7SDSJ1F	100891850	Telesales Executives	CLC008H6U	1	?	24 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-13XQ2I-1	1-64T8OD4	CL_O_113481440117	19 Feb 2019 13:16:01.000000	19 Feb 2019 21:20:33.000000	DHL CL	1-66YI1RP	Offer with Customer	Standard Approvals Received	21 Mar 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0116018549967	1-66YI1TJ	100470819	Telesales Executives	CLC008VFQ	8	1-2OQVOT	19 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4HWIHV5
1-1AK669-9	1-776YLQK	CL_O_115706539957	7 Nov 2019 14:44:45.000000	7 Nov 2019 18:51:30.000000	DHL CL	1-77R9NSL	Offer with Customer	Standard Approvals Received	7 Dec 2019 00:00:00.000000	Offering to New Customer	CLSCSV_10290110622572	1-77R9NTU	100745258	Telesales Executives	CLCZ00584	20	1-3PM52B	7 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-1CJJHM-2	1-7IIP0QS	CL_O_116357268101	24 Jan 2020 20:05:22.000000	27 Jan 2020 13:15:43.000000	DHL CL	1-7IIP0UD	Offer with Customer	Standard Approvals Received	23 Feb 2020 00:00:00.000000	Offering to New Customer	CLSCSV_01220111254418	1-7IIP0VN	100823698	Telesales Executives	CLC009L12	2	1-3ZTCDL	24 Jan 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2S1
1-35T9ZY9	1-7QO6DM1	CL_O_116850272692	13 Mar 2020 19:24:17.000000	16 Mar 2020 14:54:00.000000	DHL CL	1-7QO7TMC	Offer with Customer	Standard Approvals Received	12 Apr 2020 00:00:00.000000	Offering to New Customer	COMET_1-35T9ZY9	1-5USDJJ8	100342868	Telesales Executives	CLC00I6CB	90	1-47EH9E	16 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-1D5DV3-2	1-7M31E2H	CL_O_116583677408	18 Feb 2020 16:46:58.000000	18 Feb 2020 20:44:15.000000	DHL CL	1-7M9HRDS	Offer with Customer	Standard Approvals Received	19 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02170111399691	1-7M9HRF1	100849338	Telesales Executives	CLC008G13	4	1-43G58J	18 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-4HWIHV5
1-18LT26-2	1-6VP7M41	CL_O_115075267005	26 Aug 2019 23:53:51.000000	17 Oct 2019 01:42:11.000000	DHL CL	1-6XBFAGT	Invalidated	Standard Approvals Received	25 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0808019951962	1-6WG8Z04	100654181	Field Sales Executives	CLC00ECQY	5	1-3F4G1B	26 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Expired Offer	1-2SG2PT
